Packet ID,Temperature (°C),Humidity (%),RTT (ms),Latency (ms),Throughput (Bytes/s),PRB (units)
1,29.0,51.0,1.1022090911865234,0.5511045455932617,27218.066190785205,1.2096918307015647
2,29.0,51.0,7.509708404541016,3.754854202270508,3994.8288780240014,0.17754795013440006
3,29.0,51.0,9.014129638671875,4.5070648193359375,3328.108336859924,0.14791592608266327
4,29.0,51.0,10.31351089477539,5.156755447387695,2714.885385362245,0.12066157268276645
5,29.0,52.0,14.129161834716797,7.064580917358398,2123.2681988458035,0.09436747550425793
6,29.0,52.0,9.889602661132812,4.944801330566406,2932.372613307618,0.1303276717025608
7,29.0,52.0,14.585256576538086,7.292628288269043,2056.8715978749487,0.09141651546110884
8,29.0,52.0,10.508298873901367,5.254149436950684,2759.72356211004,0.122654380538224
9,29.0,51.0,11.92927360534668,5.96463680267334,2514.822024582792,0.1117698677592352
10,29.0,52.0,14.615058898925781,7.307529449462891,2121.0999021207176,0.09427110676092078
11,29.0,52.0,14.757633209228516,7.378816604614258,2100.6078387023813,0.0933603483867725
12,29.0,54.0,12.647151947021484,6.323575973510742,2451.1447422991364,0.10893976632440606
13,29.0,55.0,13.04006576538086,6.52003288269043,2300.601894174864,0.10224897307443839
14,29.0,56.0,11.306047439575195,5.653023719787598,2741.895447164758,0.12186201987398924
15,29.0,56.0,14.687538146972656,7.343769073486328,2042.5478865008765,0.09077990606670562
16,29.0,60.0,8.0108642578125,4.00543212890625,3869.744761904762,0.1719886560846561
17,29.0,61.0,14.71853256225586,7.35926628112793,2106.1882269089965,0.09360836564039984
18,29.0,62.0,13.723611831665039,6.8618059158325195,2258.8805614912876,0.10039469162183501
19,29.0,66.0,8.335351943969727,4.167675971984863,3719.0991104373443,0.1652932937972153
20,29.0,67.0,18.888473510742188,9.444236755371094,1641.2125618499444,0.0729427805266642
21,29.0,68.0,14.289140701293945,7.144570350646973,2169.4796522783777,0.096421317879039
22,29.0,68.0,11.40904426574707,5.704522132873535,2717.1425824922158,0.12076189255520958
23,29.0,69.0,14.132499694824219,7.066249847412109,2193.525609015453,0.09749002706735346
24,29.0,74.0,16.828060150146484,8.414030075073242,1842.1612309087302,0.08187383248483246
25,29.0,75.0,7.61866569519043,3.809332847595215,4068.9539665154125,0.18084239851179612
26,30.0,75.0,10.363101959228516,5.181550979614258,2991.382321814752,0.13295032541398896
27,30.0,75.0,9.066581726074219,4.533290863037109,3419.1496791837594,0.15196220796372265
28,30.0,76.0,10.490179061889648,5.245089530944824,2859.817723130071,0.12710300991689205
29,30.0,77.0,21.45075798034668,10.72537899017334,1398.5519778595326,0.06215786568264589
30,30.0,78.0,11.213064193725586,5.606532096862793,2764.632348876273,0.12287254883894548
31,30.0,79.0,12.886524200439453,6.443262100219727,2405.6137650323776,0.10691616733477234
32,30.0,79.0,6.810426712036133,3.4052133560180664,4551.844004901102,0.20230417799560454
33,30.0,80.0,10.460376739501953,5.230188369750977,2963.5643889319413,0.1317139728414196
34,30.0,81.0,13.962030410766602,6.981015205383301,2220.3074401051895,0.09868033067134176
35,30.0,82.0,14.68801498413086,7.34400749206543,2110.5642956854854,0.09380285758602157
36,30.0,83.0,15.507936477661133,7.753968238830566,1934.4933507571682,0.08597748225587414
37,30.0,83.0,13.886690139770508,6.943345069885254,2232.353403725642,0.09921570683225074
38,30.0,84.0,14.912843704223633,7.456421852111816,2078.7450478824603,0.09238866879477602
39,30.0,84.0,8.22305679321289,4.111528396606445,3648.278341548275,0.1621457040688122
40,30.0,86.0,8.883953094482422,4.441976547241211,3489.4376039933445,0.15508611573303754
41,30.0,87.0,13.532638549804688,6.766319274902344,2069.0717406624385,0.09195874402944171
42,30.0,88.0,11.368513107299805,5.684256553649902,2726.829771616719,0.1211924342940764
43,30.0,89.0,18.78213882446289,9.391069412231445,1597.2621797963898,0.07098943021317287
44,30.0,90.0,12.391805648803711,6.1959028244018555,2420.9546897546898,0.10759798621131954
45,30.0,91.0,6.947994232177734,3.473997116088867,4461.719305469769,0.1982986357986564
46,30.0,91.0,13.915061950683594,6.957530975341797,2227.8017956274416,0.0990134131389974
