Packet ID,Temperature (°C),Humidity (%),RTT (ms),Latency (ms),Throughput (Bytes/s),PRB (units)
1,28.0,50.0,0.0,0.0,30.0,0.0013333333333333333
2,28.0,50.0,8.76307487487793,4.381537437438965,3309.3406611345395,0.1470818071615351
3,28.0,50.0,17.323732376098633,8.661866188049316,1674.004156287417,0.0744001847238852
4,28.0,50.0,24.262428283691406,12.131214141845703,1236.4796981250738,0.05495465325000328
5,28.0,50.0,19.512176513671875,9.756088256835938,1537.5014662756598,0.06833339850114044
6,28.0,50.0,16.706228256225586,8.353114128112793,1676.0216351985844,0.07448985045327042
7,28.0,51.0,32.473087310791016,16.236543655395508,923.8419406469802,0.04105964180653245
8,28.0,57.0,10.930776596069336,5.465388298034668,2653.0594368224747,0.11791375274766554
9,28.0,64.0,18.20230484008789,9.101152420043945,1538.2667330312001,0.06836741035694223
10,29.0,72.0,12.749433517456055,6.374716758728027,2431.480579710145,0.1080658035426731
11,29.0,77.0,19.705533981323242,9.852766990661621,1522.4149738055196,0.06766288772468976
12,29.0,80.0,14.56308364868164,7.28154182434082,2128.6700500965917,0.09460755778207074
13,29.0,84.0,39.90626335144043,19.953131675720215,776.8204135524767,0.03452535171344341
14,30.0,90.0,15.370368957519531,7.685184478759766,2016.867655270832,0.08963856245648143
15,30.0,90.0,16.908645629882812,8.454322814941406,1833.3816130851665,0.08148362724822962
16,30.0,91.0,28.681278228759766,14.340639114379883,1080.8444363164808,0.0480375305029547
17,30.0,92.0,49.677133560180664,24.838566780090332,603.8995781360236,0.026839981250489937
18,31.0,94.0,12.672185897827148,6.336092948913574,2446.302496660458,0.10872455540713147
19,31.0,95.0,50.75407028198242,25.37703514099121,610.7884516013867,0.027146153404506074
20,31.0,98.0,14.382123947143555,7.191061973571777,2155.453541766822,0.09579793518963654
21,31.0,98.0,42.40250587463379,21.201252937316895,731.0888675224488,0.03249283855655328
22,32.0,98.0,28.737306594848633,14.368653297424316,1078.7371425252836,0.04794387300112372
23,32.0,98.0,14.848709106445312,7.424354553222656,2087.723570969814,0.09278771426532506
24,32.0,98.0,36.8499755859375,18.42498779296875,841.2488612836439,0.037388838279273064
25,32.0,98.0,34.285545349121094,17.142772674560547,904.1711218046786,0.04018538319131905
26,32.0,98.0,20.900726318359375,10.450363159179688,1483.2020441686439,0.06592009085193973
27,33.0,98.0,19.213438034057617,9.606719017028809,1613.4540806829887,0.07170907025257728
28,33.0,98.0,19.397497177124023,9.698748588562012,1598.1443233078087,0.07102863659145817
