Packet ID,Temperature (°C),Humidity (%),RTT (ms),Latency (ms),Throughput (Bytes/s),PRB (units)
1,29.0,52.0,36.0407829284668,18.0203914642334,832.3903523279045,0.03699512677012909
2,29.0,52.0,6.163597106933594,3.081798553466797,4867.28763732013,0.21632389499200577
3,29.0,52.0,7.4596405029296875,3.7298202514648438,4021.6415239069293,0.1787396232847524
4,29.0,52.0,16.767501831054688,8.383750915527344,1789.1752929132067,0.07951890190725364
5,29.0,52.0,15.113115310668945,7.556557655334473,1985.0308413131615,0.08822359294725163
6,30.0,51.0,11.602401733398438,5.801200866699219,2585.6715436462273,0.11491873527316565
7,30.0,51.0,7.123470306396484,3.561735153198242,4211.430483968137,0.18717468817636165
8,30.0,51.0,13.051748275756836,6.525874137878418,2221.9245565643096,0.09875220251396931
9,30.0,51.0,12.576818466186523,6.288409233093262,2385.3409414039543,0.10601515295128686
10,30.0,50.0,22.278547286987305,11.139273643493652,1346.586903245829,0.05984830681092573
11,30.0,50.0,11.472225189208984,5.736112594604492,2702.178477908475,0.12009682124037667
12,31.0,50.0,10.937213897705078,5.468606948852539,2834.3598552557005,0.12597154912247557
13,31.0,50.0,17.63319969177246,8.81659984588623,1701.3361457023486,0.07561493980899327
14,31.0,49.0,11.649608612060547,5.824804306030273,2575.1938111415825,0.11445305827295922
15,31.0,49.0,38.92016410827637,19.460082054138184,796.502294125935,0.03540010196115267
16,31.0,49.0,10.315179824829102,5.157589912414551,3005.2796486767593,0.13356798438563375
17,31.0,49.0,12.750625610351562,6.375312805175781,2431.25325355273,0.1080557001578991
18,31.0,48.0,9.375333786010742,4.687666893005371,3199.886071764616,0.14221715874509405
19,32.0,48.0,9.662866592407227,4.831433296203613,3104.6687557057908,0.13798527803136848
20,32.0,48.0,7.795810699462891,3.8979053497314453,3976.494709156523,0.17673309818473437
21,32.0,48.0,13.851165771484375,6.9255828857421875,2238.0787661801155,0.09947016738578292
22,32.0,48.0,13.980388641357422,6.990194320678711,2217.391861932535,0.09855074941922377
23,32.0,47.0,11.155128479003906,5.577564239501953,2778.990852355305,0.12351070454912466
24,32.0,47.0,10.379314422607422,5.189657211303711,2986.709790049157,0.1327426573355181
25,32.0,47.0,11.976003646850586,5.988001823425293,2588.5095658059763,0.11504486959137672
26,32.0,47.0,15.287160873413086,7.643580436706543,2027.8454748202562,0.09012646554756694
27,33.0,46.0,15.137195587158203,7.568597793579102,2047.935485903292,0.09101935492903519
28,33.0,46.0,8.530139923095703,4.265069961547852,3516.9411370115713,0.15630849497829205
29,33.0,46.0,12.026071548461914,6.013035774230957,2577.7328760333858,0.11456590560148382
30,33.0,45.0,12.743234634399414,6.371617317199707,2354.1903496791333,0.10463068220796148
31,33.0,45.0,12.355327606201172,6.177663803100586,2509.039095364903,0.11151284868288458
32,33.0,45.0,16.251564025878906,8.125782012939453,1845.9761751070946,0.08204338556031532
33,33.0,45.0,10.462522506713867,5.231261253356934,2867.3773443018936,0.12743899308008416
34,33.0,45.0,12.784719467163086,6.392359733581543,2346.5512932883275,0.10429116859059233
35,33.0,45.0,10.10274887084961,5.051374435424805,3068.4717987445133,0.13637652438864503
36,33.0,45.0,18.26620101928711,9.133100509643555,1697.123554441747,0.07542771353074432
37,33.0,44.0,12.261390686035156,6.130695343017578,2446.704518939099,0.10874242306395997
38,34.0,44.0,31.012296676635742,15.506148338317871,999.6034902940611,0.04442682179084716
39,34.0,44.0,10.322809219360352,5.161404609680176,3003.0585028985843,0.13346926679549265
40,34.0,44.0,11.397838592529297,5.698919296264648,2719.8139145713926,0.12088061842539523
41,34.0,44.0,13.773441314697266,6.886720657348633,2250.708395360914,0.10003148423826284
42,34.0,44.0,12.38560676574707,6.192803382873535,2502.90523397948,0.11124023262131022
43,34.0,44.0,9.177207946777344,4.588603973388672,3377.9337005091966,0.15013038668929762
44,34.0,43.0,6.86192512512207,3.430962562561035,4517.682637851361,0.20078589501561603
45,34.0,43.0,10.61701774597168,5.30850887298584,2825.652242258202,0.12558454410036454
46,34.0,43.0,13.655662536621094,6.827831268310547,2270.1205391437948,0.10089424618416866
47,34.0,43.0,13.704776763916016,6.852388381958008,2261.985038794753,0.10053266839087792
48,34.0,43.0,10.016918182373047,5.008459091186523,3094.764221449993,0.13754507650888856
49,34.0,43.0,10.965108871459961,5.4825544357299805,2827.149311821878,0.12565108052541682
50,34.0,43.0,11.319875717163086,5.659937858581543,2650.205775184819,0.1177869233415475
51,35.0,42.0,16.279220581054688,8.139610290527344,1904.2680726420622,0.08463413656186942
52,35.0,42.0,14.641523361206055,7.320761680603027,2048.9671231538323,0.09106520547350366
53,35.0,41.0,15.186309814453125,7.5931549072265625,2041.3122331072595,0.09072498813810043
54,35.0,41.0,9.248495101928711,4.6242475509643555,3351.8966770642674,0.14897318564730078
55,35.0,41.0,13.711690902709961,6.8558454513549805,2260.844429761263,0.10048197465605614
56,35.0,41.0,11.659860610961914,5.829930305480957,2658.693875881812,0.11816417226141386
57,35.0,41.0,9.40561294555664,4.70280647277832,3295.9042839036756,0.14648463484016336
58,35.0,41.0,10.581493377685547,5.290746688842773,2835.138569690415,0.12600615865290732
59,35.0,40.0,9.279727935791016,4.639863967895508,3340.615179076101,0.1484717857367156
60,35.0,40.0,11.668205261230469,5.834102630615234,2571.089497343686,0.11427064432638605
61,35.0,40.0,12.796878814697266,6.398439407348633,2422.465700339084,0.10766514223729262
62,35.0,40.0,15.427827835083008,7.713913917541504,2009.3561019332706,0.0893047156414787
63,35.0,40.0,9.74726676940918,4.87363338470459,3180.3787393293055,0.14135016619241358
64,35.0,40.0,12.859344482421875,6.4296722412109375,2410.6983091070897,0.1071421470714262
65,35.0,40.0,14.784097671508789,7.3920488357543945,2096.8476188940317,0.09319322750640141
66,35.0,40.0,14.351844787597656,7.175922393798828,2090.323609542162,0.09290327153520721
67,35.0,40.0,9.537220001220703,4.768610000610352,3145.570721463927,0.13980314317617454
68,36.0,40.0,30.319690704345703,15.159845352172852,1022.4378705669576,0.045441683136309224
69,36.0,40.0,12.511968612670898,6.255984306335449,2477.627698698527,0.11011678660882343
70,36.0,40.0,8.23831558227539,4.119157791137695,3762.9051339931702,0.16724022817747422
71,36.0,40.0,15.049219131469727,7.524609565734863,1993.458912247905,0.08859817387768466
72,36.0,39.0,11.444807052612305,5.722403526306152,2708.652042580672,0.12038453522580765
73,36.0,39.0,11.609792709350586,5.804896354675293,2670.1596467809836,0.11867376207915482
74,35.0,39.0,9.631633758544922,4.815816879272461,3218.560918857369,0.1430471519492164
75,35.0,39.0,8.31460952758789,4.157304763793945,3728.3771290933073,0.16570565018192476
76,35.0,39.0,10.066509246826172,5.033254623413086,3079.518355359765,0.13686748246043398
77,35.0,39.0,12.238740921020508,6.119370460510254,2451.232540471042,0.10894366846537963
78,35.0,39.0,9.15670394897461,4.578351974487305,3385.4976826537522,0.1504665636735001
79,35.0,39.0,9.380578994750977,4.690289497375488,3304.700063540475,0.14687555837957667
80,35.0,39.0,18.035411834716797,9.017705917358398,1663.3942310234513,0.07392863248993117
81,35.0,39.0,12.723922729492188,6.361961364746094,2436.355568880228,0.10828246972801013
82,35.0,39.0,13.310670852661133,6.655335426330566,2328.958498271508,0.10350926658984479
83,35.0,39.0,9.821414947509766,4.910707473754883,3156.368014759431,0.14028302287819694
84,35.0,39.0,10.542869567871094,5.271434783935547,2940.3759384893715,0.13068337504397207
85,35.0,39.0,14.228582382202148,7.114291191101074,2178.7131821913904,0.09683169698628402
86,35.0,39.0,11.792421340942383,5.896210670471191,2628.807019672065,0.11683586754098067
87,34.0,40.0,11.713027954101562,5.856513977050781,2646.6256310047224,0.11762780582243211
88,34.0,40.0,17.780542373657227,8.890271186828613,1743.4788741837297,0.07748794996372131
89,34.0,40.0,10.54835319519043,5.274176597595215,2844.0458377596456,0.12640203723376203
90,34.0,40.0,11.913537979125977,5.956768989562988,2602.081770697833,0.11564807869768146
91,34.0,40.0,15.681743621826172,7.840871810913086,1976.8209930975765,0.08785871080433673
92,34.0,40.0,15.413284301757812,7.706642150878906,2011.2520727632718,0.08938898101170097
93,34.0,41.0,7.705211639404297,3.8526058197021484,4023.250943746519,0.17881115305540085
94,34.0,41.0,12.006998062133789,6.0034990310668945,2581.827684120649,0.11474789707202884
95,34.0,41.0,7.71641731262207,3.858208656311035,4017.4084350378494,0.1785514860016822
96,34.0,41.0,13.316869735717773,6.658434867858887,2327.874389043058,0.10346108395746924
97,34.0,41.0,10.087251663208008,5.043625831604004,3073.185941525444,0.1365860418455753
98,34.0,41.0,14.647483825683594,7.323741912841797,2116.4044534149357,0.09406242015177492
99,33.0,41.0,12.590408325195312,6.295204162597656,2382.7662475382517,0.1059007221128112
100,33.0,41.0,11.656522750854492,5.828261375427246,2659.455196252889,0.11819800872235062
101,33.0,41.0,13.181686401367188,6.590843200683594,2351.747648676024,0.1045221177189344
102,33.0,41.0,12.821197509765625,6.4105987548828125,2417.870871764356,0.10746092763397137
103,33.0,41.0,8.648872375488281,4.324436187744141,3699.904289337303,0.16444019063721346
104,33.0,41.0,22.132396697998047,11.066198348999023,1445.8443175697512,0.0642597474475445
105,33.0,41.0,7.825374603271484,3.912687301635742,4089.2611053561636,0.1817449380158295
106,33.0,41.0,11.234045028686523,5.617022514343262,2848.4842208026485,0.12659929870233994
107,33.0,41.0,13.141393661499023,6.570696830749512,2435.053756417932,0.10822461139635255
108,33.0,41.0,11.420965194702148,5.710482597351074,2801.8647683861136,0.12452732303938283
109,33.0,41.0,12.163639068603516,6.081819534301758,2630.7916421655104,0.1169240729851338
110,33.0,41.0,10.882854461669922,5.441427230834961,2940.4050300135827,0.1306846680006037
111,33.0,42.0,9.44066047668457,4.720330238342285,3177.743768467308,0.1412330563763248
112,33.0,42.0,20.023822784423828,10.011911392211914,1548.1559307503633,0.0688069302555717
113,33.0,42.0,8.341312408447266,4.170656204223633,3716.4415480477905,0.16517517991323513
114,32.0,43.0,6.928443908691406,3.464221954345703,4618.64170681349,0.2052729647472662
115,32.0,43.0,8.069276809692383,4.034638404846191,3841.73213177722,0.17074365030120978
116,32.0,43.0,12.715578079223633,6.357789039611816,2516.5981287383047,0.11184880572170243
117,32.0,43.0,22.159576416015625,11.079788208007812,1444.0709244276122,0.06418092997456054
118,32.0,43.0,27.70686149597168,13.85343074798584,1118.8564249511664,0.04972695222005184
119,32.0,44.0,16.3881778717041,8.19408893585205,1952.6270858489606,0.08678342603773158
120,32.0,44.0,10.843038558959961,5.4215192794799805,2951.2022691791817,0.1311645452968525
121,32.0,44.0,56.65135383605957,28.325676918029785,564.8585220505612,0.025104823202247165
122,32.0,44.0,11.419057846069336,5.709528923034668,2802.332769600167,0.12454812309334076
123,32.0,44.0,5.739927291870117,2.8699636459350586,5574.9835098650055,0.24777704488288912
124,32.0,44.0,12.06350326538086,6.03175163269043,2486.839796039369,0.11052621315730529
125,32.0,44.0,12.611627578735352,6.305813789367676,2537.3410212299373,0.11277071205466388
126,32.0,44.0,10.212421417236328,5.106210708618164,3133.4390437502916,0.13926395750001297
127,32.0,44.0,8.721590042114258,4.360795021057129,3669.0557393182253,0.1630691439696989
128,31.0,44.0,12.57181167602539,6.285905838012695,2465.8339465200074,0.10959261984533367
129,31.0,44.0,14.37067985534668,7.18533992767334,2226.7561675653255,0.09896694078068113
130,31.0,44.0,14.081478118896484,7.040739059448242,2272.488706782703,0.10099949807923124
131,31.0,45.0,13.373851776123047,6.686925888061523,2392.72877669626,0.10634350118650045
132,31.0,45.0,8.155345916748047,4.077672958374023,3923.806583640297,0.17439140371734654
133,31.0,45.0,9.276390075683594,4.638195037841797,3341.817209828313,0.1485252093257028
134,31.0,45.0,15.021324157714844,7.510662078857422,2130.304869532093,0.09468021642364859
135,31.0,45.0,16.05081558227539,8.025407791137695,1993.668161967856,0.08860747386523804
136,31.0,45.0,12.861251831054688,6.430625915527344,2488.0937268278212,0.11058194341456984
137,31.0,45.0,10.94818115234375,5.474090576171875,2922.859930313589,0.12990488579171505
138,31.0,45.0,10.795354843139648,5.397677421569824,2964.2379027805387,0.13174390679024617
139,31.0,45.0,12.588024139404297,6.294012069702148,2542.0987158604494,0.1129821651493533
140,31.0,45.0,9.416341781616211,4.7081708908081055,3185.9506266616027,0.14159780562940455
141,31.0,45.0,22.457361221313477,11.228680610656738,1424.9225313982993,0.06332989028436886
142,31.0,45.0,15.469551086425781,7.734775543212891,2068.5797423093522,0.09193687743597122
143,31.0,46.0,11.944055557250977,5.972027778625488,2595.4333393217157,0.11535259285874293
